Human;Trodelvy;"Breast Neoplasms;  Triple Negative Breast Neoplasms";sacituzumab govitecan;Sacituzumab govitecan;EMEA/H/C/005182;no;Authorised;L01FX;yes;no;no;no;no;no;no;22-11-2021;;Gilead Sciences Ireland UC;Antineoplastic agents;;16-09-2021;26-07-2023;3;Trodelvy as monotherapy is indicated for the treatment of adult patients with unresectable or metastatic triple-negative breast cancer (mTNBC) who have received two or more prior systemic therapies, including at least one of them for advanced disease.;;;24-11-2021;11-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/trodelvy
Human;Ilumetri;Psoriasis;tildrakizumab;tildrakizumab;EMEA/H/C/004514;no;Authorised;L04AC;no;no;no;no;no;no;no;17-09-2018;;Almirall S.A;Immunosuppressants, Interleukin inhibitors, ;;25-07-2018;9-08-2023;10;Ilumetri is indicated for the treatment of adults with moderate to severe plaque psoriasis who are candidates for systemic therapy.;;;27-07-2018;10-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/ilumetri
Human;Lantus;Diabetes Mellitus;insulin glargine;insulin glargine;EMEA/H/C/000284;no;Authorised;A10AE04;no;no;no;no;no;no;no;9-06-2000;;sanofi-aventis Deutschland GmbH;Drugs used in diabetes;;17-02-2000;20-07-2023;40;Treatment of diabetes mellitus in adults, adolescents and children aged two years and above;;;3-04-2018;9-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/lantus
Human;Trecondi;Hematopoietic Stem Cell Transplantation;treosulfan;Treosulfan;EMEA/H/C/004751;no;Authorised;L01AB02;no;no;no;no;no;no;no;20-06-2019;;medac Gesellschaft für klinische Spezialpräparate mbH;Antineoplastic agents;;;6-03-2023;4;Treosulfan in combination with fludarabine is indicated as part of conditioning treatment prior to allogeneic haematopoietic stem cell transplantation (alloHSCT) in adult patients and in paediatric patients older than one month with malignant and non-malignant diseases.;;;22-07-2019;8-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/trecondi
Human;Vpriv;Gaucher Disease;velaglucerase alfa;velaglucerase alfa;EMEA/H/C/001249;no;Authorised;A16AB10;no;no;no;no;no;yes;no;26-08-2010;;Takeda Pharmaceuticals International AG Ireland Branch;Other alimentary tract and metabolism products, ;;4-06-2010;25-05-2023;20;Vpriv is indicated for long-term enzyme-replacement therapy (ERT) in patients with type-1 Gaucher disease.;;;16-04-2018;8-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/vpriv
Human;Plerixafor Accord;"Multiple Myeloma;  Hematopoietic Stem Cell Transplantation";plerixafor;Plerixafor;EMEA/H/C/005943;no;Authorised;L03AX16;yes;yes;no;no;no;no;no;16-12-2022;;Accord Healthcare S.L.U.;Immunostimulants, ;;13-10-2022;7-08-2023;1;Adult patientsPlerixafor Accord is indicated in combination with granulocyte-colony stimulating factor (G-CSF) to enhance mobilisation of haematopoietic stem cells to the peripheral blood for collection and subsequent autologous transplantation in adult patients with lymphoma or multiple myeloma whose cells mobilise poorly (see section 4.2).Paediatric patients (1 to less than 18 years)Plerixafor Accord is indicated in combination with G-CSF to enhance mobilisation of haematopoietic stem cells to the peripheral blood for collection and subsequent autologous transplantation in children with lymphoma or solid malignant tumours, either:- pre-emptively, when circulating stem cell count on the predicted day of collection after adequate mobilization with G-CSF (with or without chemotherapy) is expected to be insufficient with regards to desired hematopoietic stem cells yield, or- who previously failed to collect sufficient haematopoietic stem cells (see section 4.2).;;;6-02-2023;7-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/plerixafor-accord
Human;Fluenz Tetra;Influenza, Human;influenza vaccine (live attenuated, nasal);A/Darwin/9/2021 (H3N2) - like strain (A/Norway/16606/2021, MEDI 355293) / A/Victoria/2570/2019 (H1N1)pdm09 - like strain (A/Victoria/1/2020, MEDI 340505) / B/Austria/1359417/2021 - like strain (B/Austria/1359417/2021, MEDI 355292) / B/Phuket/3073/2013 - like strain (B/Phuket/3073/2013, MEDI 306444);EMEA/H/C/002617;no;Authorised;J07BB03;no;no;no;no;no;no;no;4-12-2013;;AstraZeneca AB;Influenza vaccines, Influenza, live attenuated;;19-09-2013;28-07-2023;24;Prophylaxis of influenza in children and adolescents from 24 months to less than 18 years of age. The use of Fluenz Tetra should be based on official recommendations.;;;28-08-2018;7-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/fluenz-tetra
Human;Camzyos;Cardiomyopathy, Hypertrophic;mavacamten;Mavacamten;EMEA/H/C/005457;no;Authorised;C01EB;yes;no;no;no;no;no;no;26-06-2023;;Bristol-Myers Squibb Pharma EEIG;Other cardiac preparations;;;4-08-2023;1;Treatment of symptomatic obstructive hypertrophic cardiomyopathy.;;;24-07-2023;7-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/camzyos
Human;Flucelvax Tetra;Influenza, Human;influenza vaccine (surface antigen, inactivated, prepared in cell cultures);A/Darwin/6/2021(H3N2)-like strain (A/Darwin/11/2021, wild type) / A/Wisconsin/67/2022 (H1N1)pdm09-like strain (A/Georgia/12/2022 CVR-167) / B/Austria/1359417/2021-like strain (B/Singapore/WUH4618/2021) / B/Phuket/3073/2013-like virus (B/Singapore/INFTT-16-0610/2016, wild type);EMEA/H/C/004814;no;Authorised;J07BB02;yes;no;no;no;no;no;no;12-12-2018;;Seqirus Netherlands B.V.;influenza, inactivated, split virus or surface antigen;;18-10-2018;24-07-2023;14;Prophylaxis of influenza in adults and children from 2 years of age.Flucelvax Tetra should be used in accordance with official recommendations.;;;19-10-2018;7-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/flucelvax-tetra
Human;Renagel;"Renal Dialysis;  Hyperphosphatemia";sevelamer;sevelamer;EMEA/H/C/000254;no;Authorised;V03AE02;no;no;no;no;no;no;no;28-01-2000;;Sanofi B.V.;All other therapeutic products;;23-09-1999;4-08-2023;36;Renagel is indicated for the control of hyperphosphataemia in adult patients receiving  haemodialysis or peritoneal dialysis.Renagel should be used within the context of a multiple therapeutic approach, which could include calcium supplements, 1,25 - dihydroxy Vitamin D3 or one of its analogues to control the development of renal bone disease.;;;15-12-2017;7-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/renagel
Human;Ruconest;Angioedemas, Hereditary;conestat alfa;Recombinant human C1-inhibitor;EMEA/H/C/001223;no;Authorised;B06AC04;no;no;no;no;no;no;no;28-10-2010;;Pharming Group N.V.;Drugs used in hereditary angioedema, Other hematological agents;;;26-07-2023;12;Ruconest is indicated for treatment of acute angioedema attacks in adults with hereditary angioedema (HAE) due to C1-esterase-inhibitor deficiency.;;;10-04-2018;7-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/ruconest
Human;Erelzi;"Arthritis, Psoriatic;  Psoriasis;  Arthritis, Juvenile Rheumatoid;  Arthritis, Rheumatoid;  Spondylitis, Ankylosing";etanercept;etanercept;EMEA/H/C/004192;no;Authorised;L04AB01;no;no;yes;no;no;no;no;23-06-2017;;Sandoz GmbH;Immunosuppressants;;21-04-2017;1-08-2023;13;Rheumatoid arthritisErelzi in combination with methotrexate is indicated for the treatment of moderate to severe active rheumatoid arthritis in adults when the response to disease‑modifying antirheumatic drugs, including methotrexate (unless contraindicated), has been inadequate.Erelzi can be given as monotherapy in case of intolerance to methotrexate or when continued treatment with methotrexate is inappropriate.Erelzi is also indicated in the treatment of severe, active and progressive rheumatoid arthritis in adults not previously treated with methotrexate.Etanercept, alone or in combination with methotrexate, has been shown to reduce the rate of progression of joint damage as measured by X‑ray and to improve physical function.Juvenile idiopathic arthritisTreatment of polyarthritis (rheumatoid factor positive or negative) and extended oligoarthritis in children and adolescents from the age of 2 years who have had an inadequate response to, or who have proved intolerant of, methotrexate.Treatment of psoriatic arthritis in adolescents from the age of 12 years who have had an inadequate response to, or who have proved intolerant of, methotrexate.Treatment of enthesitis‑related arthritis in adolescents from the age of 12 years who have had an inadequate response to, or who have proved intolerant of, conventional therapy.Etanercept has not been studied in children aged less than 2 years.Psoriatic arthritisTreatment of active and progressive psoriatic arthritis in adults when the response to previous disease‑modifying antirheumatic drug therapy has been inadequate. Etanercept has been shown to improve physical function in patients with psoriatic arthritis, and to reduce the rate of progression of peripheral joint damage as measured by X‑ray in patients with polyarticular symmetrical subtypes of the disease.Axial spondyloarthritisAnkylosing spondylitis (AS)Treatment of adults with severe active ankylosing spondylitis who have had an inadequate response to conventional therapy.Non‑radiographic axial spondyloarthritisTreatment of adults with severe non‑radiographic axial spondyloarthritis with objective signs of inflammation as indicated by elevated C‑reactive protein (CRP) and/or magnetic resonance imaging (MRI) evidence, who have had an inadequate response to non‑steroidal anti‑inflammatory drugs (NSAIDs).Plaque psoriasisTreatment of adults with moderate to severe plaque psoriasis who failed to respond to, or who have a contraindication to, or are intolerant to other systemic therapy, including ciclosporin, methotrexate or psoralen and ultraviolet‑A light (PUVA).Paediatric plaque psoriasisTreatment of chronic severe plaque psoriasis in children and adolescents from the age of 6 years who are inadequately controlled by, or are intolerant to, other systemic therapies or phototherapies.;;;28-03-2018;4-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/erelzi
Human;Busilvex;Hematopoietic Stem Cell Transplantation;busulfan;busulfan;EMEA/H/C/000472;no;Withdrawn;L01AB01;no;no;no;no;no;no;no;9-07-2003;;Pierre Fabre Medicament;Antineoplastic agents;;19-03-2003;1-02-2022;19;Busilvex followed by cyclophosphamide (BuCy2) is indicated as conditioning treatment prior to conventional haematopoietic progenitor cell transplantation (HPCT) in adult patients when the combination is considered the best available option.Busilvex following fludarabine (FB) is indicated as conditioning treatment prior to haematopoietic progenitor cell transplantation (HPCT) in adult patients who are candidates for a reduced-intensity conditioning (RIC) regimen.Busilvex followed by cyclophosphamide (BuCy4) or melphalan (BuMel) is indicated as conditioning treatment prior to conventional haematopoietic progenitor cell transplantation in paediatric patients.;;;24-05-2017;4-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/busilvex
Human;Arikayce liposomal;Respiratory Tract Infections;amikacin;Amikacin sulfate;EMEA/H/C/005264;no;Authorised;J01GB06;no;no;no;no;no;no;yes;27-10-2020;;Insmed Netherlands B.V.;Antibacterials for systemic use, ;;23-07-2020;29-06-2023;2;Arikayce liposomal is indicated for the treatment of non-tuberculous mycobacterial (NTM) lung infections caused by Mycobacterium avium Complex (MAC) in adults with limited treatment options who do not have cystic fibrosis.;;;18-11-2020;4-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/arikayce-liposomal
Human;Pifeltro;HIV Infections;doravirine;doravirine;EMEA/H/C/004747;no;Authorised;J05AG06;no;no;no;no;no;no;no;22-11-2018;;Merck Sharp & Dohme B.V.;Antivirals for systemic use;;20-09-2018;7-07-2023;9;Pifeltro is indicated, in combination with other antiretroviral medicinal products, for the treatment of adults, and adolescents aged 12 years and older weighing at least 35 kg infected with HIV 1 without past or present evidence of resistance to the NNRTI class.;;;21-09-2018;4-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/pifeltro
Human;Delstrigo;HIV Infections;doravirine, lamivudine, tenofovir disoproxil;doravirine, lamivudine, tenofovir disoproxil fumarate;EMEA/H/C/004746;no;Authorised;J05AR;no;no;no;no;no;no;no;22-11-2018;;Merck Sharp & Dohme B.V.;Antivirals for treatment of HIV infections, combinations;;20-09-2018;23-06-2023;11;Delstrigo is indicated for the treatment of adults infected with HIV 1 without past or present evidence of resistance to the NNRTI class, lamivudine, or tenofovir.Delstrigo is also indicated for the treatment of adolescents aged 12 years and older weighing at least 35 kg who are infected with HIV-1 without past or present evidence of resistance to the NNRTI class, lamivudine, or tenofovir and who have experienced toxicities which preclude the use of other regimens that do not contain tenofovir disoproxil.;;;21-09-2018;4-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/delstrigo
Human;Ristfor;Diabetes Mellitus, Type 2;sitagliptin, metformin hydrochloride;sitagliptin, metformin hydrochloride;EMEA/H/C/001235;no;Authorised;A10BD07;no;no;no;no;no;no;no;15-03-2010;;Merck Sharp & Dohme B.V.;Drugs used in diabetes;;17-12-2009;1-08-2023;27;For patients with type-2 diabetes mellitus:Ristfor is indicated as an adjunct to diet and exercise to improve glycaemic control in patients inadequately controlled on their maximal tolerated dose of metformin alone or those already being treated with the combination of sitagliptin and metformin.Ristfor is indicated in combination with a sulphonylurea (i.e. triple combination therapy) as an adjunct to diet and exercise in patients inadequately controlled on their maximal tolerated dose of metformin and a sulphonylurea.Ristfor is indicated as triple combination therapy with a peroxisome proliferator-activated-receptor-gamma (PPARγ) agonist (i.e. a thiazolidinedione) as an adjunct to diet and exercise in patients inadequately controlled on their maximal tolerated dose of metformin and a PPARγ agonist.Ristfor is also indicated as add-on to insulin (i.e. triple combination therapy) as an adjunct to diet and exercise to improve glycaemic control in patients when stable dose of insulin and metformin alone do not provide adequate glycaemic control.;;;29-06-2018;4-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/ristfor
Human;Efficib;Diabetes Mellitus, Type 2;sitagliptin, metformin;sitagliptin, metformin hydrochloride;EMEA/H/C/000896;no;Authorised;A10BD07;no;no;no;no;no;no;no;15-07-2008;;Merck Sharp and Dohme B.V;Drugs used in diabetes;;24-04-2008;1-08-2023;33;For patients with type-2 diabetes mellitus:Efficib is indicated as an adjunct to diet and exercise to improve glycaemic control in patients inadequately controlled on their maximal tolerated dose of metformin alone or those already being treated with the combination of sitagliptin and metformin.Efficib is indicated in combination with a sulphonylurea (i.e. triple combination therapy) as an adjunct to diet and exercise in patients inadequately controlled on their maximal tolerated dose of metformin and a sulphonylurea.Efficib is indicated as triple combination therapy with a PPAR agonist (i.e. a thiazolidinedione) as an adjunct to diet and exercise in patients inadequately controlled on their maximal tolerated dose of metformin and a PPAR agonist.Efficib is also indicated as add on to insulin (i.e., triple combination therapy) as an adjunct to diet and exercise to improve glycaemic control in patients when stable dosage of insulin and metformin alone do not provide adequate glycaemic control.;;;22-05-2018;4-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/efficib
Human;Janumet;Diabetes Mellitus, Type 2;sitagliptin, metformin;sitagliptin, metformin hydrochloride;EMEA/H/C/000861;no;Authorised;A10BD07;no;no;no;no;no;no;no;16-07-2008;18-02-2009;Merck Sharp & Dohme B.V.;Drugs used in diabetes;;24-04-2008;1-08-2023;30;For patients with type 2 diabetes mellitus:Janumet is indicated as an adjunct to diet and exercise to improve glycaemic control in patients inadequately controlled on their maximal tolerated dose of metformin alone or those already being treated with the combination of sitagliptin and metformin.Janumet is indicated in combination with a sulphonylurea (i.e., triple combination therapy) as an adjunct to diet and exercise in patients inadequately controlled on their maximal tolerated dose of metformin and a sulphonylurea.Janumet is indicated as triple combination therapy with a PPAR  agonist (i.e., a thiazolidinedione) as an adjunct to diet and exercise in patients inadequately controlled on their maximal tolerated dose of metformin and a PPAR  agonist.Janumet is also indicated as add on to insulin (i.e., triple combination therapy) as an adjunct to diet and exercise to improve glycaemic control in patients when stable dosage of insulin and metformin alone do not provide adequate glycaemic control.;;;29-06-2018;4-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/janumet
Human;Fluad Tetra;Influenza, Human;influenza vaccine (surface antigen, inactivated, adjuvanted);A/Darwin/9/2021 (H3N2) - like strain (A/Darwin/6/2021, IVR-227) / A/Victoria/4897/2022 (H1N1) pdm09-like strain (A/Victoria/4897/2022, IVR-238) / B/Phuket/3073/2013-like strain (B/Phuket/3073/2013, BVR-1B) / Influenza virus B/Austria/1359417/2021-like strain (B/Austria/1359417/2021, BVR-26);EMEA/H/C/004993;no;Authorised;J07BB02;yes;no;no;no;no;no;no;20-05-2020;;Seqirus Netherlands B.V.;Vaccines;;26-03-2020;24-07-2023;7;Prophylaxis of influenza in the elderly (65 years of age and older).Fluad Tetra should be used in accordance with official recommendations.;;;29-05-2020;4-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/fluad-tetra
Human;Brilique;"Peripheral Vascular Diseases;  Acute Coronary Syndrome";ticagrelor;Ticagrelor;EMEA/H/C/001241;no;Authorised;B01AC24;no;no;no;no;no;no;no;3-12-2010;;AstraZeneca AB;Antithrombotic agents;;;12-06-2023;21;Brilique, co administered with acetylsalicylic acid (ASA), is indicated for the prevention of atherothrombotic events in adult patients withacute coronary syndromes (ACS) ora history of myocardial infarction (MI) and a high risk of developing an atherothrombotic eventBrilique, co-administered with acetyl salicylic acid (ASA), is indicated for the prevention of atherothrombotic events in adult patients with a history of myocardial infarction (MI occurred at least one year ago) and a high risk of developing an atherothrombotic event.;;;18-05-2017;3-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/brilique
Human;Ebymect;Diabetes Mellitus, Type 2;dapagliflozin, metformin;dapagliflozin propanediol monohydrate, metformin hydrochloride;EMEA/H/C/004162;no;Authorised;A10BD15;no;no;no;no;no;no;no;15-11-2015;;AstraZeneca AB;Drugs used in diabetes;;23-09-2015;30-05-2023;20;Type 2 diabetes mellitusFor the treatment of insufficiently controlled type 2 diabetes mellitus as an adjunct to diet and exercise.as monotherapy when metformin is considered inappropriate due to intolerance.in addition to other medicinal products for the treatment of type 2 diabetes.For study results with respect to combination of therapies, effects on glycaemic control and cardiovascular events, and the populations studied, see sections 4.4, 4.5 and 5.1.Type 1 diabetes mellitusEdistride is indicated in adults for the treatment of insufficiently controlled type 1 diabetes mellitus as an adjunct to insulin in patients with BMI ≥ 27 kg/m2, when insulin alone does not provide adequate glycaemic control despite optimal insulin therapy.;;;20-12-2017;3-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/ebymect
Human;Capecitabine Accord;"Colonic Neoplasms;  Breast Neoplasms;  Colorectal Neoplasms;  Stomach Neoplasms";capecitabine;capecitabine;EMEA/H/C/002386;no;Authorised;L01BC06;no;yes;no;no;no;no;no;20-04-2012;;Accord Healthcare S.L.U.;Antineoplastic agents;;;7-12-2021;16;Capecitabine Accord is indicated for the adjuvant treatment of patients following surgery of stage-III (Dukes’ stage-C) colon cancer.Capecitabine Accord is indicated for the treatment of metastatic colorectal cancer.Capecitabine Accord is indicated for first-line treatment of advanced gastric cancer in combination with a platinum-based regimen.Capecitabine Accord in combination with docetaxel is indicated for the treatment of patients with locally advanced or metastatic breast cancer after failure of cytotoxic chemotherapy. Previous therapy should have included an anthracycline.Capecitabine Accord is also indicated as monotherapy for the treatment of patients with locally advanced or metastatic breast cancer after failure of taxanes and an anthracycline containing chemotherapy regimen or for whom further anthracycline therapy is not indicated. ;;;9-01-2017;3-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/capecitabine-accord
Human;Neoclarityn;"Rhinitis, Allergic, Perennial;  Urticaria;  Rhinitis, Allergic, Seasonal";desloratadine;desloratadine;EMEA/H/C/000314;no;Authorised;R06AX27;no;no;no;no;no;no;no;15-01-2001;;N.V. Organon;Antihistamines for systemic use, ;;21-09-2000;8-06-2023;46;Neoclarityn is indicated for the relief of symptoms associated with:allergic rhinitisurticaria;;;15-06-2018;2-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/neoclarityn
Human;Aerius;"Rhinitis, Allergic, Perennial;  Urticaria;  Rhinitis, Allergic, Seasonal";desloratadine;desloratadine;EMEA/H/C/000313;no;Authorised;R06AX27;no;no;no;no;no;no;no;15-01-2001;;N.V. Organon;Antihistamines for systemic use, ;;21-09-2000;8-06-2023;50;"Aerius is indicated for the relief of symptoms associated with:allergic rhinitis;urticaria.";;;29-06-2018;2-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/aerius
Human;Azomyr;"Rhinitis, Allergic, Perennial;  Urticaria;  Rhinitis, Allergic, Seasonal";desloratadine;desloratadine;EMEA/H/C/000310;no;Authorised;R06AX27;no;no;no;no;no;no;no;15-01-2001;;N.V. Organon;Antihistamines for systemic use, ;;22-09-2022;8-06-2023;52;Azomyr is indicated for the relief of symptoms associated with:allergic rhinitis (see section 5.1)urticaria (see section 5.1);;;29-06-2018;2-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/azomyr
Human;Xarelto;"Arthroplasty, Replacement;  Venous Thromboembolism";rivaroxaban;rivaroxaban;EMEA/H/C/000944;no;Authorised;B01AF01;no;no;no;no;no;no;no;30-09-2008;;Bayer AG;Antithrombotic agents;;24-07-2008;26-07-2023;40;Xarelto, co-administered with acetylsalicylic acid (ASA) alone or with ASA plus clopidogrel or ticlopidine, is indicated for the prevention of atherothrombotic events in adult patients after an acute coronary syndrome (ACS) with elevated cardiac biomarkers.Xarelto, co-administered with acetylsalicylic acid (ASA), is indicated for the prevention of atherothrombotic events in adult patients with coronary artery disease (CAD) or symptomatic peripheral artery disease (PAD) at high risk of ischaemic events.Prevention of venous thromboembolism (VTE) in adult patients undergoing elective hip or knee replacement surgery.Treatment of deep vein thrombosis (DVT) and pulmonary embolism (PE), and prevention of recurrent DVT and PE in adults.AdultsPrevention of stroke and systemic embolism in adult patients with non-valvular atrial fibrillation with one or more risk factors, such as congestive heart failure, hypertension, age ≥ 75 years, diabetes mellitus, prior stroke or transient ischaemic attack.Paediatric population Treatment of venous thromboembolism (VTE) and prevention of VTE recurrence in children and adolescents aged less than 18 years and weighing from 30 kg to 50 kg after at least 5 days of initial parenteral anticoagulation treatment.Paediatric population Treatment of venous thromboembolism (VTE) and prevention of VTE recurrence in children and adolescents aged less than 18 years and weighing more than 50 kg after at least 5 days of initial parenteral anticoagulation treatment.;;;2-07-2018;2-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/xarelto
Human;Idefirix;"Desensitization, Immunologic;  Kidney Transplantation";imlifidase;Imlifidase;EMEA/H/C/004849;no;Authorised;L04AA;yes;no;no;yes;no;no;yes;25-08-2020;;Hansa Biopharma AB;Immunosuppressants;;25-06-2020;17-07-2023;4;Idefirix is indicated for desensitisation treatment of highly sensitised adult kidney transplant patients with positive crossmatch against an available deceased donor. The use of Idefirix should be reserved for patients unlikely to be transplanted under the available kidney allocation system including prioritisation programmes for highly sensitised patients.;;;28-08-2020;1-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/idefirix
Human;Xydalba;"Soft Tissue Infections;  Skin Diseases, Bacterial";dalbavancin;dalbavancin hydrochloride;EMEA/H/C/002840;no;Authorised;J01XA04;no;no;no;no;no;no;no;19-02-2015;;AbbVie Deutschland GmbH & Co. KG;Antibacterials for systemic use, ;;18-12-2014;9-12-2022;15;Treatment of acute bacterial skin and skin structure infections (ABSSSI) in adults.;;;17-03-2017;1-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/xydalba
Human;Ofev;Idiopathic Pulmonary Fibrosis;nintedanib;nintedanib;EMEA/H/C/003821;no;Authorised;L01XE;no;no;no;no;no;yes;no;14-01-2015;;Boehringer Ingelheim International GmbH;Antineoplastic agents;;20-11-2014;28-07-2023;24;Ofev is indicated in adults for the treatment of Idiopathic Pulmonary Fibrosis (IPF).;;;26-07-2018;1-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/ofev
Human;Bydureon;Diabetes Mellitus, Type 2;exenatide;exenatide;EMEA/H/C/002020;no;Authorised;A10BJ01;no;no;no;no;no;no;no;17-06-2011;;AstraZeneca AB;Drugs used in diabetes;;14-04-2011;31-07-2023;25;Bydureon is indicated in adults 18 years and older with type 2 diabetes mellitus to improve glycaemic control in combination with other glucose lowering medicinal products when the therapy in use, together with diet and exercise, does not provide adequate glycaemic control (see section 4.4, 4.5 and 5.1 for available data on different combinations).Bydureon is indicated for treatment of type 2 diabetes mellitus in combination with:MetforminSulphonylureaThiazolidinedioneMetformin and sulphonylureaMetformin and thiazolidinedionein adults who have not achieved adequate glycaemic control on maximally tolerated doses of these oral therapies.;;;10-11-2017;1-08-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/bydureon
Human;Siklos;Anemia, Sickle Cell;hydroxycarbamide;hydroxycarbamide;EMEA/H/C/000689;no;Authorised;L01XX05;no;no;no;no;no;no;no;29-06-2007;;Theravia;Antineoplastic agents;;;26-07-2023;24;Siklos is indicated for the prevention of recurrent painful vaso-occlusive crises including acute chest syndrome in paediatric and adult patients suffering from symptomatic sickle-cell syndrome.;;;31-05-2018;31-07-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/siklos
Human;Sogroya;Growth;somapacitan;Somapacitan;EMEA/H/C/005030;no;Authorised;H01AC07;yes;no;no;no;no;no;yes;31-03-2021;;Novo Nordisk A/S;Pituitary and hypothalamic hormones and analogues;;;24-07-2023;2;Sogroya is indicated for the replacement of endogenous growth hormone (GH) in children  aged 3  years and above, and adolescents with growth failure due to growth hormone deficiency (paediatric GHD), and in adults with growth hormone deficiency (adult GHD).;;;15-04-2021;31-07-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/sogroya
Human;Ztalmy;"Epileptic Syndromes;  Spasms, Infantile";ganaxolone;Ganaxolone;EMEA/H/C/005825;no;Authorised;N03AX;yes;no;no;no;no;no;yes;26-07-2023;;Marinus Pharmaceuticals Emerald Limited;Other antiepileptics;;25-05-2023;;;Ztalmy is indicated for the adjunctive treatment of epileptic seizures associated with cyclin-dependent kinase-like 5 (CDKL5) deficiency disorder (CDD) in patients 2 to 17 years of age. Ztalmy may be continued in patients 18 years of age and older.;;;24-04-2023;31-07-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/ztalmy
Human;Jakavi;"Myeloproliferative Disorders;  Polycythemia Vera;  Graft vs Host Disease";ruxolitinib;ruxolitinib (as phosphate);EMEA/H/C/002464;no;Authorised;L01EJ01;no;no;no;no;no;no;no;23-08-2012;;Novartis Europharm Limited;Antineoplastic agents;;19-04-2012;5-01-2023;28;Myelofibrosis (MF)Jakavi is indicated for the treatment of disease related splenomegaly or symptoms in adult patients with primary myelofibrosis (also known as chronic idiopathic myelofibrosis), post polycythaemia vera myelofibrosis or post essential thrombocythaemia myelofibrosis.Polycythaemia vera (PV)Jakavi is indicated for the treatment of adult patients with polycythaemia vera who are resistant to or intolerant of hydroxyurea.Graft versus host disease (GvHD)Jakavi is indicated for the treatment of patients aged 12 years and older with acute graft versus host disease or chronic graft versus host disease who have inadequate response to corticosteroids or other systemic therapies (see section 5.1).;;;22-05-2018;31-07-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/jakavi
Human;Buccolam;Epilepsy;midazolam;midazolam;EMEA/H/C/002267;no;Authorised;N05CD08;no;no;no;no;no;no;no;4-09-2011;;Neuraxpharm Pharmaceuticals S.L.;Psycholeptics;;23-06-2011;7-07-2023;18;Treatment of prolonged, acute, convulsive seizures in infants, toddlers, children and adolescents (from three months to less than 18 years).Buccolam must only be used by parents / carers where the patient has been diagnosed to have epilepsy.For infants between three and six months of age, treatment should be in a hospital setting where monitoring is possible and resuscitation equipment is available.;;;25-07-2018;31-07-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/buccolam
Human;Oprymea;Parkinson Disease;pramipexole;pramipexole dihydrochloride monohydrate;EMEA/H/C/000941;no;Authorised;N04BC05;no;yes;no;no;no;no;no;12-09-2008;;Krka, d.d., Novo mesto;Anti-Parkinson drugs;;;10-01-2023;22;"Oprymea is indicated for treatment of the signs and symptoms of idiopathic Parkinson's disease, alone (without levodopa) or in combination with levodopa, i.e. over the course of the disease, through to late stages when the effect of levodopa wears off or becomes inconsistent and fluctuations of the therapeutic effect occur (end of dose or ""on off"" fluctuations).Oprymea is indicated in adults for symptomatic treatment of moderate to severe idiopathic Restless Legs Syndrome in doses up to 0.54 mg of base (0.75 mg of salt) (see section 4.2).";;;12-03-2018;31-07-2023;https://www.ema.europa.eu/en/medicines/human/EPAR/oprymea
